identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/durability,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/location,product/locationType,product/operation,product/productFamily,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/storageClass,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-30T00:00:00Z/2019-07-31T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-30T08:00:00Z,2019-07-30T18:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
hpyfuereyrfi6iy26q533bque5exthhjwltnvs5j343knnwpxmxq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier1,ListBucket,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-23T00:00:00Z/2019-07-24T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-23T10:00:00Z,2019-07-23T19:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000308221,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
2csbgw5ley6svryy4znrnoprhy3rkq6yxlqvjkz3z73muxjd3s3q,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-USE1-AWS-Out-Bytes,ReadBucketPublicAccessBlock,,riderzhang,0.0000003166,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-Out-Bytes usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,C7NBYZPF9Q7H68BF,,US East (N. Virginia),AWS Region,InterRegion Outbound,APE1-USE1-AWS-Out-Bytes,,539151984,0.0000000285,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
evexf3a6ozi5lrs4b7gd3cxkcuib5ezgg3owkyxrkkccnc4bhyea,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadACL,,bucket1563527973790,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Tokyo),AWS Region,,API Request,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,APN1-Requests-Tier2,,535686795,0.0000003700,0.0000003700,,,,,,,,,,,2587430843,,,,,,,,
exwiymcoxprmwmqhvncvzkahsedfkq4xghljfzogodoileld6uva,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-USE1-AWS-Out-Bytes,ReadACL,,riderzhang,0.0000004470,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-Out-Bytes usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,C7NBYZPF9Q7H68BF,,US East (N. Virginia),AWS Region,InterRegion Outbound,APE1-USE1-AWS-Out-Bytes,,539151984,0.0000000402,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-22T00:00:00Z/2019-07-23T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-22T00:00:00Z,2019-07-22T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000023469,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000587,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
e3vzloe7sbkub3m3l3id2zplkbg6e7fskiemiovtfjlzocxyiuqq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,Requests-Tier2,HeadBucket,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000012000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
6cjntea4qus7xjamooaohwyxewnzybmwswqoko7svxbr2jerj45q,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,WriteBucketPolicy,,riderzhang,0.0000007767,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
f5xpnhprixqpiwclegmngv6wm6pdaeqefp4f7nuo3moxyy7daqnq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,DataTransfer-Out-Bytes,ListAllMyBuckets,,,0.0000009779,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,US East (N. Virginia),AWS Region,,,,,,Data Transfer,us-east-1,,AWSDataTransfer,AWS Data Transfer,HQEH3ZWJVT46JHRG,,External,Other,AWS Outbound,DataTransfer-Out-Bytes,,539151818,0.0000000880,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000000112,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-27T00:00:00Z/2019-07-28T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-27T05:00:00Z,2019-07-27T17:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000379374,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
mzpwintupjzd6xva5flf4dp6tbdcuyersrotwyco5wvkbgm6lela,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,GetObject,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
vmmwzpjajgrpvzm6scakfwdy5t2gazushls27bxwjzsjltny4xua,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,bucket1563527746045,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
cvcmkbzvcsscop6kewjbrhoonrwgcn752u2kuwiuudw3syipmt5a,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier1,ListBucketVersions,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
exwiymcoxprmwmqhvncvzkahsedfkq4xghljfzogodoileld6uva,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-USE1-AWS-Out-Bytes,ReadACL,,riderzhang,0.0000013411,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-Out-Bytes usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,C7NBYZPF9Q7H68BF,,US East (N. Virginia),AWS Region,InterRegion Outbound,APE1-USE1-AWS-Out-Bytes,,539151984,0.0000001207,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
gtpsgrr6v5xqo6vc7errhabgp57isvgydf2dhf3lnk6qlxqyty4q,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T08:00:00Z,2019-07-19T10:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketPublicAccessBlock,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
neoydbispqvnijhcobizd6utvtcbwfjurh7uba4wjx3u25gslo6q,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,DataTransfer-In-Bytes,CreateBucket,,bucket1563527746045,0.0000001825,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,External,Other,,,,,,Data Transfer,us-east-1,,AWSDataTransfer,AWS Data Transfer,9MG5B7V4UUU2WPAV,,US East (N. Virginia),AWS Region,AWS Inbound,DataTransfer-In-Bytes,,539150394,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
7wht4ucgfmpdykz53sgzh6lnkh3da3biownl2pljtf5w3atcxk4q,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T08:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
qwc3oqswdhlmnbjebah4kzngiqt37giebby3hsaqnc6bnsyv3coa,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,bucket1563527749381,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
su6wqrltgae77xxyvqdgniemeiw5nntaekk77frbfsdlbmptgefa,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T09:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,bucket1563527973790,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-20T00:00:00Z/2019-07-21T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-20T06:00:00Z,2019-07-20T19:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
jh2ynwyccoeapbbqemwyipqhyjrv4t3cweccuxxhicy6cdkcbznq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadVersioningProps,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-30T00:00:00Z/2019-07-31T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-30T00:00:00Z,2019-07-30T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000090927,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000002273,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-21T00:00:00Z/2019-07-22T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-21T04:00:00Z,2019-07-21T05:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000151601,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
vavrcrcefdzbm3qzinilwdtnal6fn7hihqgpfscage3lsuf7vdna,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-USE1-AWS-Out-Bytes,ReadBucketPolicyStatus,,riderzhang,0.0000001322,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-Out-Bytes usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,C7NBYZPF9Q7H68BF,,US East (N. Virginia),AWS Region,InterRegion Outbound,APE1-USE1-AWS-Out-Bytes,,539151984,0.0000000119,0.0900000000,,,,,,,,,,,2587430837,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-18T00:00:00Z/2019-07-19T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-18T08:00:00Z,2019-07-18T18:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000265426,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
qp7y3cqwcz4dq56eaak3szbnskm6xjr36hxyoz34afsywmzrdtpq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T08:00:00Z,2019-07-19T10:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000200000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
